City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,bengkulu,-3.8004,102.2655,26.75,78,12,0.94,ID,1688866298
292,zambezi,-13.5432,23.1047,9.640000000000043,63,0,2.44,ZM,1688866298
293,praia da vitoria,38.7333,-27.0667,19.310000000000002,88,0,2.21,PT,1688866299
294,mahina,-17.5065,-149.489,28.870000000000005,61,75,2.06,PF,1688866299
295,aban,56.67,96.06,22.660000000000025,69,93,2.41,RU,1688866299
296,riachao,-7.3619,-46.6172,25.79000000000002,53,62,1.18,BR,1688866300
297,corinto,37.9407,22.9573,24.379999999999995,54,0,1.92,GR,1688866300
298,bad duben,51.5917,12.5849,21.400000000000034,57,74,2.18,DE,1688866301
299,kalmunai,7.4167,81.8167,28.110000000000014,69,99,1.02,LK,1688866301
300,porto novo,6.4965,2.6036,24.900000000000034,95,93,2.03,BJ,1688866302
301,stephenville,32.2207,-98.2023,34.31,38,0,0.0,US,1688866302
302,alaghsas,17.0187,8.0168,31.33000000000004,40,29,2.3,NE,1688866303
303,vallenar,-28.5708,-70.7581,13.090000000000032,50,100,0.5,CL,1688866303
304,dryden,49.7833,-92.7503,18.160000000000025,42,0,3.09,CA,1688866303
305,yakeshi,49.2833,120.7333,21.260000000000048,76,100,2.99,CN,1688866304
306,labytnangi,66.6572,66.4183,12.420000000000016,85,100,1.29,RU,1688866304
307,bontang,0.1333,117.5,26.220000000000027,82,100,0.86,ID,1688866305
308,evergreen,39.6333,-105.3172,20.32000000000005,72,40,0.45,US,1688866305
309,takayama,36.1333,137.25,23.08000000000004,99,100,2.04,JP,1688866305
310,sai kung,22.3822,114.2728,32.68000000000001,83,25,0.89,CN,1688866306
311,lata,40.1629,-8.3327,16.150000000000034,97,3,0.72,PT,1688866306
312,grand falls-windsor,48.9332,-55.6649,17.32000000000005,95,100,1.56,CA,1688866307
313,smiltene,57.4244,25.9016,13.080000000000041,99,34,2.64,LV,1688866307
314,cockburn town,21.4612,-71.1419,28.230000000000018,77,5,8.37,TC,1688866307
315,wuwei,37.9281,102.6414,28.27000000000004,25,0,2.0,CN,1688866308
316,yeppoon,-23.1333,150.7333,21.810000000000002,34,22,3.04,AU,1688866308
317,ivdel',60.6911,60.4206,16.350000000000023,96,97,0.43,RU,1688866309
318,la mira,18.035,-102.3266,26.54000000000002,84,49,2.5,MX,1688866309
319,millom,54.2107,-3.272,15.57000000000005,87,100,1.12,GB,1688866310
320,hakha,22.65,93.6167,18.870000000000005,90,100,0.82,MM,1688866310
321,labuan,5.2767,115.2417,27.200000000000045,83,20,1.54,MY,1688866310
322,odienne,9.51,-7.5692,22.700000000000045,93,100,0.91,CI,1688866311
323,princeville,45.7668,-61.2985,21.840000000000032,87,0,2.06,CA,1688866311
324,selfoss,63.9331,-20.9971,12.25,70,84,1.41,IS,1688866312
325,bintulu,3.1667,113.0333,27.230000000000018,83,20,0.0,MY,1688866312
326,chongwe,-15.3292,28.682,10.420000000000016,73,0,0.79,ZM,1688866312
327,ridder,50.355,83.5133,18.04000000000002,82,11,1.09,KZ,1688866313
328,damghan,36.1683,54.348,25.80000000000001,19,0,1.85,IR,1688866313
329,morehead city,34.7229,-76.726,28.33000000000004,85,0,3.09,US,1688866314
330,sitka,57.0531,-135.33,16.939999999999998,59,20,9.26,US,1688866314
331,manga,11.6636,-1.0731,25.160000000000025,72,93,4.43,BF,1688866314
